model_id,model_label,model_kind,task_id,scenario_id,scenario_label,iteration,latency_ms,api_ok,parse_ok,output_chars,output_preview,parsed_value,validate_notes,error
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,technical,technical,1,6302,true,true,281,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"" ], ""relevant_memory_ids"": [ 21 ], ""reasoning"": ""The user is reporting a technical failure in the cascade fallback mechanism within handlers.j","{""register"":""technical"",""flags"":[""project_continuity""],""ids"":[21],""reasoning"":""The user is reporting a technical failure in the cascade fallback mechanism with""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,technical,technical,2,937,true,true,292,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"", ""correction"" ], ""relevant_memory_ids"": [ 21 ], ""reasoning"": ""User is providing specific debug information regarding a failed cascade fallbac","{""register"":""technical"",""flags"":[""project_continuity"",""correction""],""ids"":[21],""reasoning"":""User is providing specific debug information regarding a failed cascade fallback""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,technical,technical,3,6589,true,true,267,"{ ""register"": ""technical"", ""flags"": [""project_continuity""], ""relevant_memory_ids"": [""21""], ""reasoning"": ""User is reporting a specific bug in the cascade fallback mechanism within handlers.js and needs","{""register"":""technical"",""flags"":[""project_continuity""],""ids"":[""21""],""reasoning"":""User is reporting a specific bug in the cascade fallback mechanism within handle""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,urgent,crisis signal,1,8371,true,true,295,"{ ""register"": ""urgent"", ""flags"": [""crisis"", ""negative_state""], ""relevant_memory_ids"": [""41"", ""42""], ""reasoning"": ""The user is expressing suicidal ideation following a trend of low mood. The model must","{""register"":""urgent"",""flags"":[""crisis"",""negative_state""],""ids"":[""41"",""42""],""reasoning"":""The user is expressing suicidal ideation following a trend of low mood. The mode""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,urgent,crisis signal,2,884,true,true,306,"{ ""register"": ""urgent"", ""flags"": [ ""crisis"", ""negative_state"", ""project_continuity"" ], ""relevant_memory_ids"": [ ""41"", ""42"" ], ""reasoning"": ""The user is expressing suicidal ideation following a trend o","{""register"":""urgent"",""flags"":[""crisis"",""negative_state"",""project_continuity""],""ids"":[""41"",""42""],""reasoning"":""The user is expressing suicidal ideation following a trend of low mood, triggeri""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,urgent,crisis signal,3,899,true,true,302,"{ ""register"": ""urgent"", ""flags"": [ ""crisis"", ""negative_state"", ""project_continuity"" ], ""relevant_memory_ids"": [ ""41"", ""42"" ], ""reasoning"": ""The user is expressing suicidal ideation following three day","{""register"":""urgent"",""flags"":[""crisis"",""negative_state"",""project_continuity""],""ids"":[""41"",""42""],""reasoning"":""The user is expressing suicidal ideation following three days of low mood, trigg""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,warm,emotional / warm,1,1331,true,true,273,"{ ""register"": ""warm"", ""flags"": [""negative_state"", ""project_continuity""], ""relevant_memory_ids"": [""12""], ""reasoning"": ""The user is expressing continued grief and emotional emptiness; the model should p","{""register"":""warm"",""flags"":[""negative_state"",""project_continuity""],""ids"":[""12""],""reasoning"":""The user is expressing continued grief and emotional emptiness; the model should""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,warm,emotional / warm,2,1061,true,true,308,"{ ""register"": ""warm"", ""flags"": [ ""negative_state"", ""project_continuity"" ], ""relevant_memory_ids"": [ ""12"" ], ""reasoning"": ""The user is expressing ongoing grief and emotional hollows, requiring a suppor","{""register"":""warm"",""flags"":[""negative_state"",""project_continuity""],""ids"":[""12""],""reasoning"":""The user is expressing ongoing grief and emotional hollows, requiring a supporti""}",,
gem:3.1-fl-min,gemini-3.1-fl-min,gemini,curator,warm,emotional / warm,3,1222,true,true,316,"{ ""register"": ""warm"", ""flags"": [ ""negative_state"", ""project_continuity"" ], ""relevant_memory_ids"": [ ""12"" ], ""reasoning"": ""The user is expressing ongoing grief and emotional hollows; the model should p","{""register"":""warm"",""flags"":[""negative_state"",""project_continuity""],""ids"":[""12""],""reasoning"":""The user is expressing ongoing grief and emotional hollows; the model should pro""}",,
gem:3.1-pro,gemini-3.1-pro,gemini,curator,casual,casual short,1,3276,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,casual,casual short,2,10912,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,casual,casual short,3,4902,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,recall,recall request,1,5949,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,recall,recall request,2,60003,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,curator,recall,recall request,3,60001,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,curator,technical,technical,1,36120,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,technical,technical,2,60002,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,curator,technical,technical,3,60001,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,curator,urgent,crisis signal,1,2309,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,urgent,crisis signal,2,60002,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,curator,urgent,crisis signal,3,6840,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,warm,emotional / warm,1,10264,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,warm,emotional / warm,2,2012,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,curator,warm,emotional / warm,3,60001,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:flash-3,gemini-3-flash,gemini,curator,casual,casual short,1,10391,true,true,232,"{ ""register"": ""casual"", ""flags"": [""short_ack""], ""relevant_memory_ids"": [""31""], ""reasoning"": ""Standard morning greeting. The retrieved coffee preference memory provides an excellent opportunity for per","{""register"":""casual"",""flags"":[""short_ack""],""ids"":[""31""],""reasoning"":""Standard morning greeting. The retrieved coffee preference memory provides an ex""}",,
gem:flash-3,gemini-3-flash,gemini,curator,casual,casual short,2,11984,true,true,207,"{ ""register"": ""casual"", ""flags"": [""short_ack""], ""relevant_memory_ids"": [31], ""reasoning"": ""Standard morning greeting. The model can use the coffee preference memory to personalize the interaction."" }","{""register"":""casual"",""flags"":[""short_ack""],""ids"":[31],""reasoning"":""Standard morning greeting. The model can use the coffee preference memory to per""}",,
gem:flash-3,gemini-3-flash,gemini,curator,casual,casual short,3,21051,true,true,226,"{ ""register"": ""casual"", ""flags"": [""short_ack""], ""relevant_memory_ids"": [""31""], ""reasoning"": ""Standard morning greeting. Memory 31 regarding the user's coffee preference can be used to ground a persona","{""register"":""casual"",""flags"":[""short_ack""],""ids"":[""31""],""reasoning"":""Standard morning greeting. Memory 31 regarding the user's coffee preference can ""}",,
gem:flash-3,gemini-3-flash,gemini,curator,recall,recall request,1,12786,true,true,327,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"", ""recall_request"" ], ""relevant_memory_ids"": [ ""51"", ""52"" ], ""reasoning"": ""The user is asking for a status update on a technical latency issue","{""register"":""technical"",""flags"":[""project_continuity"",""recall_request""],""ids"":[""51"",""52""],""reasoning"":""The user is asking for a status update on a technical latency issue. Focus on th""}",,
gem:flash-3,gemini-3-flash,gemini,curator,recall,recall request,2,10846,true,false,76,"{ ""register"": ""technical"", ""flags"": [ ""recall_request"", ""project",,unparseable JSON,
gem:flash-3,gemini-3-flash,gemini,curator,recall,recall request,3,11396,true,true,326,"{ ""register"": ""technical"", ""flags"": [ ""recall_request"", ""project_continuity"" ], ""relevant_memory_ids"": [ 51, 52 ], ""reasoning"": ""The user is asking for a summary of a past technical decision regarding","{""register"":""technical"",""flags"":[""recall_request"",""project_continuity""],""ids"":[51,52],""reasoning"":""The user is asking for a summary of a past technical decision regarding curator ""}",,
gem:flash-3,gemini-3-flash,gemini,curator,technical,technical,1,13463,true,false,41,"{ ""register"": ""technical"", ""flags"": [",,unparseable JSON,
gem:flash-3,gemini-3-flash,gemini,curator,technical,technical,2,12597,true,true,263,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"" ], ""relevant_memory_ids"": [ 21 ], ""reasoning"": ""User identifies a specific code location (handlers.js:1950) for the ongoing cascade fallback ","{""register"":""technical"",""flags"":[""project_continuity""],""ids"":[21],""reasoning"":""User identifies a specific code location (handlers.js:1950) for the ongoing casc""}",,
gem:flash-3,gemini-3-flash,gemini,curator,technical,technical,3,7403,true,false,65,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity",,unparseable JSON,
gem:flash-3,gemini-3-flash,gemini,curator,urgent,crisis signal,1,15892,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:flash-3,gemini-3-flash,gemini,curator,urgent,crisis signal,2,10550,true,true,322,"{ ""register"": ""urgent"", ""flags"": [ ""crisis"", ""negative_state"" ], ""relevant_memory_ids"": [ ""41"", ""42"" ], ""reasoning"": ""User message indicates potential self-harm ideation or deep distress following a s","{""register"":""urgent"",""flags"":[""crisis"",""negative_state""],""ids"":[""41"",""42""],""reasoning"":""User message indicates potential self-harm ideation or deep distress following a""}",,
gem:flash-3,gemini-3-flash,gemini,curator,urgent,crisis signal,3,20820,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:flash-3,gemini-3-flash,gemini,curator,warm,emotional / warm,1,15196,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:flash-3,gemini-3-flash,gemini,curator,warm,emotional / warm,2,4569,true,true,344,"{ ""register"": ""warm"", ""flags"": [ ""negative_state"", ""project_continuity"" ], ""relevant_memory_ids"": [ ""11"", ""12"" ], ""reasoning"": ""The user is expressing persistent grief and feelings of emptiness, likel","{""register"":""warm"",""flags"":[""negative_state"",""project_continuity""],""ids"":[""11"",""12""],""reasoning"":""The user is expressing persistent grief and feelings of emptiness, likely relate""}",,
gem:flash-3,gemini-3-flash,gemini,curator,warm,emotional / warm,3,15579,true,false,42,"{ ""register"": ""warm"", ""flags"": [ """,,unparseable JSON,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,memory_dedup,all_categories,mixed categories,1,10022,true,true,1506,"<think> Alright, so I need to help this user organize their memories into duplicates, contradictions, and groups. Let me take it step by step. First, looking at Duplicates. I need to find pairs of mem","{""dupPairs"":10,""groupCount"":4,""hasDups"":true,""hasContras"":true,""hasGroups"":true}",,
